timestamp,value
0,0.823529
1,0.911765
2,0.794118
3,0.794118
4,0.852941
5,0.823529
6,0.794118
7,0.764706
8,1.088235
9,0.852941
10,0.852941
11,0.970588
12,0.794118
13,0.794118
14,0.705882
15,0.735294
16,0.676471
17,0.647059
18,0.705882
19,0.735294
20,0.529412
21,0.705882
22,0.676471
23,0.588235
24,0.588235
25,0.647059
26,0.529412
27,0.588235
28,0.529412
29,0.529412
30,0.558824
31,0.411765
32,0.470588
33,0.470588
34,0.470588
35,0.352941
36,0.352941
37,0.352941
38,0.235294
39,0.205882
40,0.235294
41,0.176471
42,0.205882
43,0.176471
44,0.117647
45,0.117647
46,0.205882
47,0.147059
48,0.176471
49,0.147059
50,0.117647
51,0.176471
52,0.088235
53,0.117647
54,0.147059
55,0.117647
56,0.147059
57,0.147059
58,0.088235
59,0.147059
60,0.235294
61,0.176471
62,0.176471
63,0.205882
64,0.323529
65,0.382353
66,0.323529
67,0.323529
68,0.352941
69,0.382353
70,0.382353
71,0.529412
72,0.588235
73,0.558824
74,0.588235
75,0.735294
76,0.676471
77,0.764706
78,0.794118
79,0.676471
80,0.882353
81,0.970588
82,0.911765
83,0.941176
84,0.882353
85,0.852941
86,0.911765
87,0.617647
88,0.676471
89,0.764706
90,0.764706
91,0.676471
92,0.735294
93,0.794118
94,0.705882
95,0.705882
