timestamp,value
0,0.020465
1,0.015721
2,0.0196
3,0.008935
4,0.010977
5,0.01037
6,0.009894
7,0.008576
8,0.029818
9,0.028529
10,0.005443
11,0.006006
12,0.005786
13,0.004914
14,0.00992
15,0.01076
16,0.009059
17,0.006687
18,0.016893
19,0.055152
20,0.023778
21,0.051765
22,0.067207
23,0.028882
24,0.081418
25,0.203994
26,0.131899
27,0.272216
28,0.143388
29,0.172082
30,0.137194
31,0.252735
32,0.336351
33,1.289481
34,0.263276
35,0.076263
36,0.189273
37,0.239886
38,0.168983
39,0.120806
40,0.148739
41,0.149827
42,0.023685
43,0.077412
44,0.448437
45,0.987004
46,0.068491
47,0.113316
48,0.121974
49,0.062971
50,0.037567
51,0.068975
52,0.052582
53,0.203383
54,0.060695
55,0.045218
56,0.084841
57,0.095978
58,0.165594
59,0.294588
60,0.204098
61,0.212593
62,0.313846
63,0.389443
64,0.105301
65,0.095043
66,0.127339
67,0.093438
68,0.057793
69,0.054051
70,0.029631
71,0.029463
72,0.105716
73,0.085555
74,0.058245
75,0.115093
76,0.042205
77,0.061826
78,0.031287
79,0.062537
80,0.071463
81,0.178662
82,0.026485
83,0.160027
84,0.174924
85,0.121703
86,0.09507
87,0.141055
88,0.078589
89,0.02067
90,0.015681
91,0.019108
92,0.050189
93,0.014336
94,0.01188
95,0.014611
