timestamp,value
0,0.20365
1,0.144753
2,0.090834
3,0.07922
4,0.12443
5,0.1236
6,0.094567
7,0.108254
8,0.116549
9,0.199502
10,0.121526
11,0.196184
12,0.164247
13,0.17669
14,0.268768
15,0.338034
16,0.387806
17,0.513895
18,0.481543
19,0.549564
20,0.389465
21,0.30029
22,0.291995
23,0.276649
24,0.296972
25,0.280382
26,0.281626
27,0.196184
28,0.173787
29,0.201161
30,0.112401
31,0.090004
32,0.059311
33,0.067607
34,0.069681
35,0.086686
36,0.046454
37,0.062215
38,0.035255
39,0.060141
40,0.033181
41,0.037329
42,0.03484
43,0.020324
44,0.00871
45,0.017835
46,0.014932
47,0.015346
48,0.017835
49,0.014102
50,0.004977
51,0.012028
52,0.012858
53,0.004977
54,0.007051
55,0.026545
56,0.016591
57,0.00954
58,0.011199
59,0.007881
60,0.0
61,0.007466
62,0.002903
63,0.006636
64,0.011199
65,0.048942
66,0.03567
67,0.05309
68,0.114061
69,0.13231
70,0.174616
71,0.117379
72,0.150145
73,0.128992
74,0.160514
75,0.204065
76,0.175031
77,0.182082
78,0.225218
79,0.295728
80,0.273745
81,0.180008
82,0.245127
83,0.316466
84,0.289506
85,0.224803
86,0.232684
87,0.271257
88,0.276649
89,0.268768
90,0.338034
91,0.13231
92,0.169639
93,0.119867
94,0.167151
95,0.243882
