timestamp,value
0,0.56383
1,0.617021
2,0.678611
3,0.864502
4,0.856663
5,0.894737
6,0.763158
7,0.754759
8,0.75028
9,0.753639
10,0.800672
11,0.898096
12,0.93617
13,0.917133
14,0.949608
15,0.868981
16,1.018477
17,0.932251
18,1.020157
19,0.99944
20,0.919373
21,0.921053
22,0.93785
23,0.865622
24,0.849384
25,0.767077
26,0.834826
27,0.827548
28,0.761478
29,0.861702
30,0.834826
31,0.763718
32,0.731243
33,0.639978
34,0.590146
35,0.604143
36,0.522396
37,0.458567
38,0.381859
39,0.307951
40,0.284994
41,0.24804
42,0.211646
43,0.209406
44,0.172452
45,0.173012
46,0.149496
47,0.133819
48,0.145017
49,0.101344
50,0.108623
51,0.067189
52,0.048152
53,0.06551
54,0.052072
55,0.043113
56,0.033595
57,0.037514
58,0.024076
59,0.028555
60,0.023516
61,0.031355
62,0.024636
63,0.039754
64,0.010078
65,0.021837
66,0.020157
67,0.031915
68,0.036954
69,0.053191
70,0.109742
71,0.120381
72,0.18981
73,0.265398
74,0.337626
75,0.443449
76,0.608623
77,0.793393
78,0.860022
79,0.704927
80,0.697088
81,0.726764
82,0.758679
83,0.829787
84,0.769877
85,0.787234
86,0.787234
87,0.809071
88,0.829787
89,0.868981
90,0.866741
91,0.796193
92,0.708847
93,0.725084
94,0.653415
95,0.661814
