timestamp,value
0,0.744538
1,0.609244
2,0.716387
3,0.519328
4,0.492857
5,0.487395
6,0.463445
7,0.486134
8,0.416807
9,0.437395
10,0.47479
11,0.52521
12,0.489916
13,0.458403
14,0.757143
15,0.730252
16,0.646639
17,0.592017
18,0.693277
19,0.644118
20,0.773109
21,0.708403
22,0.62437
23,0.623529
24,0.530252
25,0.534874
26,0.508403
27,0.426891
28,0.508824
29,0.654622
30,0.558824
31,0.509664
32,0.442857
33,0.579412
34,0.643697
35,0.716387
36,0.561765
37,0.580672
38,0.542437
39,0.371429
40,0.529412
41,0.689076
42,0.641176
43,0.7
44,0.562605
45,0.37563
46,0.463866
47,0.35084
48,0.359244
49,0.327311
50,0.376471
51,0.361345
52,0.392857
53,0.345798
54,0.286134
55,0.34958
56,0.306303
57,0.153782
58,0.114706
59,0.134454
60,0.263866
61,0.091597
62,0.069328
63,0.035294
64,0.092017
65,0.052941
66,0.054202
67,0.051681
68,0.208403
69,0.156723
70,0.09958
71,0.067647
72,0.102521
73,0.247059
74,0.158403
75,0.163866
76,0.185714
77,0.231933
78,0.371429
79,0.383193
80,0.413866
81,0.368067
82,0.405462
83,0.381933
84,0.648319
85,0.738655
86,0.521849
87,0.423109
88,0.578992
89,0.582353
90,0.469748
91,0.616387
92,0.55084
93,0.55
94,0.484454
95,0.379832
