timestamp,value
0,0.395604
1,0.197802
2,0.351648
3,0.175824
4,0.131868
5,0.263736
6,0.373626
7,0.230769
8,0.230769
9,0.472527
10,0.549451
11,0.197802
12,0.362637
13,0.241758
14,0.956044
15,0.428571
16,0.582418
17,0.604396
18,0.67033
19,0.571429
20,0.483516
21,0.626374
22,0.527473
23,1.032967
24,0.78022
25,0.703297
26,0.505495
27,0.395604
28,0.318681
29,0.395604
30,0.692308
31,0.659341
32,0.285714
33,0.362637
34,0.384615
35,0.164835
36,0.274725
37,0.164835
38,0.087912
39,0.10989
40,0.417582
41,0.043956
42,0.098901
43,0.010989
44,0.0
45,0.065934
46,0.032967
47,0.0
48,0.032967
49,0.0
50,0.0
51,0.010989
52,0.0
53,0.010989
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.010989
67,0.0
68,0.0
69,0.0
70,0.043956
71,0.054945
72,0.010989
73,0.076923
74,0.175824
75,0.142857
76,0.307692
77,0.318681
78,0.549451
79,0.417582
80,0.483516
81,0.604396
82,0.505495
83,0.307692
84,0.549451
85,0.725275
86,0.901099
87,0.604396
88,0.846154
89,0.615385
90,0.505495
91,0.571429
92,1.0
93,0.648352
94,0.417582
95,0.450549
