timestamp,value
0,0.162173
1,0.068586
2,0.004974
3,0.407461
4,0.395681
5,0.00301
6,0.001571
7,0.000785
8,0.023691
9,0.020419
10,0.205759
11,0.248037
12,0.072644
13,0.033901
14,0.03822
15,0.046597
16,0.105236
17,0.446597
18,0.561387
19,0.21322
20,0.348953
21,0.395812
22,0.40301
23,0.189267
24,0.272382
25,0.242408
26,0.229319
27,0.08678
28,0.215707
29,0.049607
30,0.169503
31,0.173691
32,0.190838
33,0.21767
34,0.181937
35,0.19699
36,0.056675
37,0.219895
38,0.465707
39,0.342932
40,0.305236
41,0.399738
42,0.474084
43,0.684817
44,0.382592
45,0.485995
46,0.095812
47,0.166754
48,0.051963
49,0.101832
50,0.097906
51,0.15144
52,0.151832
53,0.197382
54,0.143194
55,0.162304
56,0.29123
57,0.303796
58,0.220157
59,0.352356
60,0.170812
61,0.392147
62,0.215052
63,0.20144
64,0.106937
65,0.113351
66,0.343979
67,0.437827
68,0.505628
69,0.292016
70,0.220812
71,0.224476
72,0.133639
73,0.173429
74,0.27788
75,0.335079
76,0.43534
77,0.671859
78,0.460602
79,0.300785
80,0.388613
81,0.266623
82,0.303534
83,0.453272
84,0.084817
85,0.085995
86,0.465576
87,0.243586
88,0.184555
89,0.068586
90,0.009686
91,0.01322
92,0.015052
93,0.003534
94,0.001047
95,0.000262
