timestamp,value
0,0.25
1,0.394737
2,0.105263
3,0.171053
4,0.171053
5,0.276316
6,0.184211
7,0.381579
8,0.315789
9,0.763158
10,0.289474
11,0.421053
12,0.328947
13,1.039474
14,0.605263
15,0.631579
16,0.631579
17,0.460526
18,0.592105
19,0.697368
20,1.210526
21,0.75
22,0.578947
23,0.421053
24,0.263158
25,0.289474
26,0.328947
27,0.421053
28,0.407895
29,0.078947
30,0.157895
31,0.184211
32,0.223684
33,0.105263
34,0.105263
35,0.118421
36,0.210526
37,0.039474
38,0.171053
39,0.0
40,0.118421
41,0.078947
42,0.078947
43,0.105263
44,0.131579
45,0.052632
46,0.0
47,0.013158
48,0.144737
49,0.078947
50,0.039474
51,0.078947
52,0.039474
53,0.013158
54,0.065789
55,0.013158
56,0.0
57,0.052632
58,0.039474
59,0.039474
60,0.039474
61,0.0
62,0.0
63,0.0
64,0.0
65,0.013158
66,0.0
67,0.0
68,0.0
69,0.013158
70,0.078947
71,0.223684
72,0.052632
73,0.144737
74,0.144737
75,0.157895
76,0.302632
77,0.236842
78,0.276316
79,0.368421
80,0.25
81,0.710526
82,0.355263
83,0.5
84,0.763158
85,0.460526
86,0.631579
87,0.75
88,0.881579
89,0.697368
90,0.763158
91,0.644737
92,0.289474
93,0.171053
94,0.289474
95,0.539474
