timestamp,value
0,0.045455
1,0.038961
2,0.058442
3,0.11039
4,0.045455
5,0.012987
6,0.019481
7,0.058442
8,0.025974
9,0.142857
10,0.188312
11,0.077922
12,0.071429
13,0.025974
14,0.051948
15,0.019481
16,0.051948
17,0.233766
18,0.227273
19,0.201299
20,0.279221
21,0.363636
22,0.396104
23,0.409091
24,0.428571
25,0.357143
26,0.233766
27,0.292208
28,0.266234
29,0.435065
30,0.428571
31,0.5
32,0.337662
33,0.38961
34,0.402597
35,0.0
36,0.0
37,0.0
38,0.0
39,0.181818
40,0.279221
41,0.324675
42,0.318182
43,0.454545
44,0.279221
45,0.363636
46,0.233766
47,0.266234
48,0.350649
49,0.298701
50,0.337662
51,0.337662
52,0.428571
53,0.467532
54,0.246753
55,0.311688
56,0.337662
57,0.292208
58,0.448052
59,0.538961
60,0.37013
61,0.525974
62,0.766234
63,0.720779
64,0.662338
65,0.75974
66,0.831169
67,0.850649
68,0.922078
69,0.922078
70,0.915584
71,0.974026
72,0.850649
73,0.902597
74,0.824675
75,0.636364
76,0.61039
77,0.532468
78,0.461039
79,0.512987
80,0.461039
81,0.357143
82,0.363636
83,0.194805
84,0.266234
85,0.279221
86,0.194805
87,0.155844
88,0.123377
89,0.090909
90,0.064935
91,0.071429
92,0.032468
93,0.051948
94,0.038961
95,0.006494
